"","id","as","lsg","oldstat","func","rel","assn","drink","status","howknow","cucard","survey","change","why","time","shift","shtime","fam","knnosw","nosw","inc","usenow","nowsw","x","y","distnearest","distcw","distpw","cw50","cw100","cw150","pw50","pw100","pw150","ed","pw","cw","shifted","c50","c50to100","c100to150","p50","p50to100","p100to150","switch","as1to2","as2to3","as3to4","nearest","ed4","safeswitch","safemislabel","safenolabel","switchfunc","arsenic","newstat","as4to965"
"5919",8032,393,0,0,1,1,0,0,0,2,0,0,"cw",1,12,NA,NA,NA,NA,NA,NA,"",NA,260791.734375,2632830,63.5950012207031,89.9960021972656,63.5950012207031,0,1,1,0,1,3,0,0,1,0,0,1,0,0,1,1,"switch",0,0,1,"50to100","none",NA,NA,NA,NA,"351to450","unsafe",0
"5920",8033,261,0,0,1,3,0,0,0,2,1,1,"cw",1,12,NA,NA,NA,NA,NA,NA,"",NA,260773.625,2632804,60.5750007629395,60.5750007629395,88.7160034179688,0,1,1,0,1,2,0,0,1,0,0,1,0,0,1,1,"switch",0,1,0,"50to100","none",NA,NA,NA,NA,"251to350","unsafe",0
"5921",8034,322,0,2,1,3,0,0,0,2,1,1,"cw",1,12,NA,NA,NA,NA,NA,NA,"",NA,260761.765625,2632775.25,41.2999992370605,41.2999992370605,113.442001342773,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,1,"switch",0,0,1,"0to50","none",NA,NA,NA,NA,"251to350","unsafe",0
"5922",8037,39,1,3,1,1,0,23,1,2,0,0,"no",NA,NA,NA,NA,5,NA,NA,NA,"",NA,261844.8125,2633706,9.09799957275391,423.973999023438,9.09799957275391,0,0,0,5,17,28,15,0,0,0,0,0,0,1,3,3,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"5923",8038,89,0,0,1,2,0,23,0,3,0,0,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,261706.4375,2633620.5,22.0590000152588,263.506011962891,22.0590000152588,0,0,0,1,4,6,6,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"5924",8039,115,0,0,1,1,1,23,0,3,0,0,"no",NA,NA,NA,NA,NA,2,NA,NA,"",NA,261658.359375,2633621,26.6459999084473,231.59700012207,26.6459999084473,0,0,0,1,3,4,2,0,0,0,0,0,0,1,1,1,"noswitch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"5925",8040,35,0,3,1,1,1,23,1,23,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,261692.65625,2633629.75,9.47399997711182,260.509002685547,9.47399997711182,0,0,0,1,4,6,3,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5926",8041,4,0,3,1,1,3,23,1,23,1,1,"no",NA,NA,NA,NA,1,NA,NA,NA,"",NA,255621.859375,2632824,9.70899963378906,336.207000732422,9.70899963378906,0,0,0,11,25,54,5,0,0,0,0,0,0,3,3,5,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5927",8042,4,0,0,1,1,0,23,1,3,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,255559.9375,2632760.25,5.56500005722046,279.10400390625,5.56500005722046,0,0,0,9,37,52,8,0,0,0,0,0,0,2,5,3,"noswitch",0,0,0,"0to50","6to10",0,1,0,NA,"0to50","safe",0
"5928",8043,4,0,0,1,1,2,23,1,3,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,255548.625,2632743.75,7.62900018692017,262.213012695312,7.62900018692017,0,0,0,9,32,52,7,0,0,0,0,0,0,2,5,4,"noswitch",0,0,0,"0to50","6to10",0,1,0,NA,"0to50","safe",0
"5929",8044,3,1,3,1,1,0,23,1,2,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,255600.390625,2632810.5,3.65300011634827,334.049011230469,3.65300011634827,0,0,0,15,28,60,5,0,0,0,0,0,0,3,3,5,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5930",8045,19,0,3,1,1,0,23,1,2,0,0,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,257750.296875,2633315.5,20.5559997558594,451.302001953125,20.5559997558594,0,0,0,5,21,62,0,0,0,0,0,0,0,1,4,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"5931",8046,4,0,3,1,1,0,23,1,2,0,0,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,257768.75,2633351.75,23.5599994659424,462.800994873047,23.5599994659424,0,0,0,10,36,67,9,0,0,0,0,0,0,2,5,5,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"5932",8047,65,2,0,0,3,0,0,0,2,0,0,"dugnew",NA,8,NA,NA,NA,NA,NA,NA,"",NA,257776.46875,2633366,9.47500038146973,465.429992675781,9.47500038146973,0,0,0,8,42,68,9,NA,NA,1,0,0,0,2,5,5,"switch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"5933",8048,2,0,3,1,1,0,23,1,2,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,257871.203125,2633371,10.7089996337891,399.555999755859,10.7089996337891,0,0,0,17,37,65,12,0,0,0,0,0,0,4,4,5,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"5934",8049,3,0,3,1,1,0,23,2,NA,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"1",NA,257897.078125,2633343,3.86100006103516,361.471008300781,3.86100006103516,0,0,0,13,32,56,12,0,0,0,0,0,0,3,4,5,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"5935",8050,3,0,3,1,2,0,23,1,2,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,257872.21875,2633309.75,5.11800003051758,355.881011962891,5.11800003051758,0,0,0,7,35,52,7,0,0,0,0,0,0,2,5,4,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"5936",8051,5,0,3,1,1,0,23,1,2,0,0,"no",NA,NA,NA,NA,8,NA,NA,NA,"",NA,257856.34375,2633305.25,11.6379995346069,365.087005615234,11.6379995346069,0,0,0,7,35,52,0,0,0,0,0,0,0,2,5,4,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"5937",8052,72,0,0,1,1,0,23,2,NA,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",8,257856.5,2633213.5,30.1870002746582,315.209014892578,30.1870002746582,0,0,0,1,11,23,6,0,0,0,0,0,0,1,2,3,"noswitch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"5938",8053,32,0,3,1,1,0,23,1,2,0,0,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,260123.015625,2634150.5,12.0970001220703,374.131988525391,12.0970001220703,0,0,0,1,1,7,5,0,0,0,0,0,0,1,0,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5939",8057,69,0,2,1,1,1,23,0,2,1,1,"no",NA,NA,NA,NA,NA,2,NA,NA,"",NA,260118.90625,2634179.25,36.2070007324219,402.716003417969,36.2070007324219,0,0,0,1,1,2,4,0,0,0,0,0,0,1,0,1,"noswitch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"5940",8058,141,0,2,1,1,0,23,0,2,0,0,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,260305.90625,2633897.75,49.648998260498,113.005996704102,49.648998260498,0,0,1,1,3,7,5,0,0,0,0,0,1,1,1,1,"noswitch",1,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"5941",8059,134,0,2,1,1,0,23,0,2,0,0,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,260250.046875,2633879.75,80.911003112793,80.911003112793,98.5970001220703,0,1,1,0,1,4,8,0,0,0,0,1,0,0,1,1,"noswitch",1,0,0,"50to100","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"5942",8060,206,0,2,1,1,0,23,0,2,0,0,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,260213.78125,2633834.75,51.7630004882812,51.7630004882812,52.8769989013672,0,1,1,0,1,2,5,0,0,0,0,1,0,0,1,1,"noswitch",0,1,0,"50to100","1to5",NA,NA,NA,NA,"151to250","unsafe",0
"5943",8061,3,0,3,1,1,1,23,1,2,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,255541.171875,2632957.25,6.88100004196167,475.584014892578,6.88100004196167,0,0,0,16,37,70,0,0,0,0,0,0,0,4,5,5,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"5944",8062,11,1,0,1,1,0,23,2,NA,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,257465.140625,2633325.25,11.8369998931885,189.546997070312,11.8369998931885,0,0,0,3,11,17,5,0,0,0,0,0,0,1,2,2,"noswitch",0,0,0,"0to50","1to5",0,1,0,NA,"0to50","safe",0
"5945",8063,314,0,2,1,1,0,0,0,2,0,0,"cworpw",NA,NA,NA,NA,NA,4,NA,NA,"",NA,257431.125,2633293,26.2280006408691,143.307998657227,26.2280006408691,0,0,1,2,8,16,10,NA,NA,0,0,0,1,1,2,2,"switch",0,0,1,"0to50","6to10",NA,NA,NA,NA,"251to350","unsafe",0
"5946",8064,242,0,0,1,2,0,0,2,NA,0,0,"cworpw",NA,NA,NA,NA,NA,NA,NA,NA,"",5,257438.59375,2633292.5,20.1380004882812,149.419006347656,20.1380004882812,0,0,1,2,8,16,10,NA,NA,0,0,0,1,1,2,2,"switch",0,1,0,"0to50","6to10",NA,NA,NA,NA,"151to250","unsafe",0
"5947",8065,23,2,0,0,1,0,23,1,2,0,0,"dugnew",NA,2,NA,NA,NA,NA,NA,NA,"",NA,257450.296875,2633280.75,3.50099992752075,154.300994873047,3.50099992752075,0,0,0,4,6,18,5,NA,NA,1,0,0,0,1,1,3,"switch",0,0,0,"0to50","1to5",1,1,0,0,"0to50","safe",0
"5948",8066,13,0,3,1,1,0,23,1,2,0,0,"no",NA,NA,NA,NA,6,NA,NA,NA,"",NA,257476.375,2633245.25,9.57499980926514,168.815002441406,9.57499980926514,0,0,0,4,7,13,5,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5949",8067,58,0,2,1,2,1,23,0,2,0,0,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,257450.9375,2633228,11.8719997406006,141.36799621582,11.8719997406006,0,0,1,3,8,11,6,0,0,0,0,0,1,1,1,1,"noswitch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"5950",8068,98,0,0,1,1,0,23,2,NA,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",5,257414.484375,2633213,35.5089988708496,104.51000213623,35.5089988708496,0,0,1,1,8,12,0,0,0,0,0,0,1,1,2,1,"noswitch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5951",8069,158,1,0,1,3,0,0,2,NA,0,0,"cworpw",NA,NA,NA,NA,NA,NA,NA,NA,"",5,257497.6875,2633360.5,39.0779991149902,236.671997070312,39.0779991149902,0,0,0,3,9,18,10,NA,NA,0,0,0,0,1,2,2,"switch",1,0,0,"0to50","6to10",NA,NA,NA,NA,"151to250","unsafe",0
"5952",8070,NA,0,2,1,3,0,23,0,2,1,1,"no",NA,NA,NA,NA,NA,1,NA,NA,"",NA,260661.875,2633547.5,53.6539993286133,85.8830032348633,53.6539993286133,0,1,1,0,5,8,4,0,0,0,0,1,0,0,1,1,"noswitch",NA,NA,NA,"50to100","1to5",NA,NA,NA,NA,NA,NA,NA
"5953",8071,63,0,2,1,1,0,23,0,2,0,1,"no",NA,NA,NA,NA,0,1,NA,NA,"",NA,260687.0625,2633539,32.6660003662109,66.8980026245117,32.6660003662109,0,1,1,2,4,8,3,0,0,0,0,1,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"5954",8072,36,0,3,1,1,1,23,1,2,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,260705.109375,2633552,16.5069999694824,76.5930023193359,16.5069999694824,0,1,1,2,4,8,3,0,0,0,0,1,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5955",8073,79,3,0,0,1,0,0,0,1,0,0,"pw",1,12,NA,NA,NA,NA,NA,NA,"",NA,260704.96875,2633512.25,20.6580009460449,36.806999206543,20.6580009460449,1,1,1,1,6,8,8,1,0,0,1,0,0,1,1,1,"switch",0,0,0,"0to50","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"5956",8074,65,1,12,1,1,0,23,0,12,1,1,"no",NA,NA,NA,NA,NA,24,NA,NA,"",NA,260769.71875,2633503,57.6209983825684,66.9909973144531,57.6209983825684,0,1,1,0,4,9,1,0,0,0,0,1,0,0,1,1,"noswitch",0,0,0,"50to100","1to5",NA,NA,NA,NA,"51to150","unsafe",0
"5957",8075,49,0,12,1,1,0,23,1,1,0,0,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,260850.40625,2633418.25,8.82199954986572,152.895004272461,8.82199954986572,0,0,0,2,6,7,12,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","over10",0,0,1,NA,"0to50","safe",0
"5958",8076,32,0,0,1,1,0,23,1,1,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,260849.625,2633401.75,10.960000038147,159.156005859375,10.960000038147,0,0,0,3,6,10,0,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","none",0,1,0,NA,"0to50","safe",0
"5959",8077,35,0,0,1,1,1,23,1,1,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,260756.15625,2633299,12.8129997253418,182.884994506836,12.8129997253418,0,0,0,1,10,24,8,0,0,0,0,0,0,1,2,3,"noswitch",0,0,0,"0to50","6to10",0,1,0,NA,"0to50","safe",0
"5960",8078,231,0,2,1,1,0,23,0,2,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,259062.828125,2631363,49.9010009765625,337.911010742188,49.9010009765625,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,"noswitch",0,1,0,"0to50","none",NA,NA,NA,NA,"151to250","unsafe",0
"5961",8079,190,1,2,1,1,0,23,0,2,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,259081.125,2631349.5,27.4500007629395,341.178985595703,27.4500007629395,0,0,0,1,2,3,0,0,0,0,0,0,0,1,1,1,"noswitch",1,0,0,"0to50","none",NA,NA,NA,NA,"151to250","unsafe",0
"5962",8080,334,0,2,1,1,0,23,0,2,0,0,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,259119.9375,2631353.5,31.4549999237061,372.677001953125,31.4549999237061,0,0,0,2,2,3,7,0,0,0,0,0,0,1,0,1,"noswitch",0,0,1,"0to50","6to10",NA,NA,NA,NA,"251to350","unsafe",0
"5963",8081,2,0,0,1,1,0,23,1,3,0,0,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,256586.234375,2633709.25,2.40100002288818,875.681030273438,2.40100002288818,0,0,0,5,11,15,8,0,0,0,0,0,0,1,2,1,"noswitch",0,0,0,"0to50","6to10",0,1,0,NA,"0to50","safe",0
"5964",8082,1,0,3,1,1,0,23,1,23,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,256558.6875,2633768.75,2.99200010299683,932.476989746094,2.99200010299683,0,0,0,5,11,17,4,0,0,0,0,0,0,1,2,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5965",8083,2,0,3,1,1,1,23,1,2,0,0,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,256535.65625,2633823.5,2.54200005531311,984.008972167969,2.54200005531311,0,0,0,5,9,24,5,0,0,0,0,0,0,1,1,3,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5966",8084,2,0,3,1,3,0,23,1,2,0,0,"no",NA,NA,NA,NA,4,NA,NA,NA,"",NA,256933.875,2633211.5,5.72700023651123,376.18798828125,5.72700023651123,0,0,0,10,21,31,5,0,0,0,0,0,0,2,3,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5967",8085,3,0,3,1,1,1,23,1,2,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,256990.6875,2633254.75,12.4280004501343,321.649993896484,12.4280004501343,0,0,0,6,22,38,3,0,0,0,0,0,0,2,4,4,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5968",8086,10,0,3,1,1,1,23,1,2,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,257002.65625,2633269,10.4200000762939,311.855010986328,10.4200000762939,0,0,0,6,17,39,5,0,0,0,0,0,0,2,3,5,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5969",8087,14,0,3,1,1,0,0,1,2,1,1,"pw",0,12,NA,NA,0,NA,NA,NA,"",NA,256969.0625,2633171,2.99499988555908,343.992004394531,2.99499988555908,0,0,0,7,22,35,5,1,0,0,0,0,0,2,3,3,"switch",0,0,0,"0to50","1to5",1,1,1,1,"0to50","safe",0
"5970",8088,1,0,3,1,2,0,23,1,2,0,0,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,256942.796875,2633185.5,5.41499996185303,368.528991699219,5.41499996185303,0,0,0,11,22,32,5,0,0,0,0,0,0,3,3,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5971",8089,13,0,3,1,1,0,23,1,2,0,0,"no",NA,NA,NA,NA,5,NA,NA,NA,"",NA,256994.5,2633057,6.90999984741211,353.527008056641,6.90999984741211,0,0,0,3,8,23,5,0,0,0,0,0,0,1,1,3,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5972",8090,69,2,0,1,1,0,23,2,NA,0,0,"dugnew",NA,1,NA,NA,NA,NA,NA,NA,"",NA,257006.875,2633035.25,29.5729999542236,353.207000732422,29.5729999542236,0,0,0,2,10,23,0,NA,NA,1,0,0,0,1,2,3,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5973",8091,131,0,0,1,1,0,23,2,NA,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",5,260162.59375,2632951,17.4400005340576,584.929992675781,17.4400005340576,0,0,0,4,8,13,0,0,0,0,0,0,0,1,1,1,"noswitch",1,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5974",8092,66,0,0,1,1,0,23,2,NA,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",5,260198.5625,2632958.25,29.0869998931885,553.109985351562,29.0869998931885,0,0,0,2,7,9,0,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5975",8093,27,0,2,1,1,1,0,0,2,0,0,"pw",1,12,NA,NA,NA,NA,NA,3,"1",NA,260093.203125,2632978.5,15.7150001525879,659.414001464844,15.7150001525879,0,0,0,5,10,13,0,1,0,0,0,0,0,1,1,1,"switch",0,0,0,"0to50","none",1,0,1,1,"0to50","safe",0
"5976",8094,33,0,3,1,3,1,23,1,2,0,0,"no",NA,NA,NA,NA,5,NA,NA,NA,"",NA,260087.3125,2633002.25,10.789999961853,672.661010742188,10.789999961853,0,0,0,6,10,14,0,0,0,0,0,0,0,2,1,1,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"5977",8095,14,0,3,1,2,0,23,1,2,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,260079.5,2633023.25,6.10200023651123,687.377990722656,6.10200023651123,0,0,0,4,10,14,5,0,0,0,0,0,0,1,2,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5978",8096,51,0,3,1,1,0,23,1,2,1,1,"no",NA,NA,NA,NA,5,NA,NA,NA,"",1,260105.078125,2632997.75,12.7749996185303,654.466003417969,12.7749996185303,0,0,0,4,12,14,0,0,0,0,0,0,0,1,2,1,"noswitch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5979",8097,91,0,2,1,3,0,0,0,2,1,1,"pw",1,12,NA,NA,NA,NA,NA,NA,"",NA,260130.078125,2632988.5,15.8179998397827,627.802978515625,15.8179998397827,0,0,0,3,13,14,0,1,0,0,0,0,0,1,2,1,"switch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5980",8098,75,0,2,1,1,1,23,0,2,1,1,"no",NA,NA,NA,NA,NA,4,NA,NA,"",NA,260126.328125,2633039.5,41.5559997558594,650.35498046875,41.5559997558594,0,0,0,2,10,16,0,0,0,0,0,0,0,1,2,2,"noswitch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5981",8099,97,0,0,1,1,1,23,2,NA,1,1,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",8,260180.59375,2633053,7.77799987792969,607.168029785156,7.77799987792969,0,0,0,2,7,15,0,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5982",8100,55,1,0,1,1,1,23,2,NA,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,"",1,260179.546875,2633164,15.4230003356934,614.028015136719,15.4230003356934,0,0,0,4,5,12,0,0,0,0,0,0,0,1,1,2,"noswitch",0,0,0,"0to50","none",NA,NA,NA,NA,"51to150","unsafe",0
"5983",8102,3,0,3,1,1,1,23,1,2,0,0,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,256103.234375,2634179,10.5369997024536,1543.76904296875,10.5369997024536,0,0,0,11,23,37,0,0,0,0,0,0,0,3,3,3,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"5984",8103,2,0,3,1,1,0,23,1,2,1,1,"no",NA,NA,NA,NA,0,NA,NA,NA,"",NA,256076.65625,2634266,12.0290002822876,1619.53405761719,12.0290002822876,0,0,0,9,25,36,5,0,0,0,0,0,0,2,4,3,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5985",8104,1,0,3,1,1,1,23,1,2,0,0,"no",NA,NA,NA,NA,4,NA,NA,NA,"",NA,256090,2634210.75,11.6719999313354,1573.916015625,11.6719999313354,0,0,0,12,26,37,0,0,0,0,0,0,0,3,3,3,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"5986",8105,1,0,3,1,1,1,23,1,2,0,0,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,256103.296875,2634254,9.0649995803833,1591.55004882812,9.0649995803833,0,0,0,10,30,39,5,0,0,0,0,0,0,2,4,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5987",8106,4,0,13,1,1,1,23,1,12,1,1,"no",NA,NA,NA,NA,6,NA,NA,NA,"",NA,258597.734375,2634300.25,10.3649997711182,949.427978515625,10.3649997711182,0,0,0,6,15,18,12,0,0,0,0,0,0,2,2,1,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"5988",8107,5,0,13,1,1,0,23,1,12,0,0,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258609.078125,2634349,7.16800022125244,908.190002441406,7.16800022125244,0,0,0,6,12,21,5,0,0,0,0,0,0,2,2,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5989",8108,26,0,13,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258596.6875,2634492.75,1.79499995708466,830.398986816406,1.79499995708466,0,0,0,5,6,9,3,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5990",8109,14,0,13,1,1,1,23,1,12,0,0,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258809.34375,2634620.25,7.18200016021729,582.85498046875,7.18200016021729,0,0,0,6,15,22,3,0,0,0,0,0,0,2,2,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5991",8110,13,0,13,1,1,0,23,1,12,0,0,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258708.25,2634763,1.375,610.7509765625,1.375,0,0,0,2,2,7,8,0,0,0,0,0,0,1,0,1,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
"5992",8111,7,0,13,1,1,0,23,1,12,0,0,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258708.96875,2634734.5,11.451000213623,619.418029785156,11.451000213623,0,0,0,2,2,9,4,0,0,0,0,0,0,1,0,2,"noswitch",0,0,0,"0to50","1to5",0,1,1,NA,"0to50","safe",0
"5993",8112,17,0,3,1,1,1,23,1,12,0,0,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258650.640625,2634548.5,4.93900012969971,754.815979003906,4.93900012969971,0,0,0,1,5,10,0,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"5994",8113,14,2,0,1,1,0,23,1,12,0,0,"dugnew",NA,3,NA,NA,NA,NA,NA,NA,"",NA,258666.125,2634336,4.23899984359741,875.456970214844,4.23899984359741,0,0,0,3,12,19,10,NA,NA,1,0,0,0,1,2,2,"switch",0,0,0,"0to50","6to10",1,1,0,1,"0to50","safe",0
"5995",8114,3,0,3,1,1,0,23,1,12,1,1,"no",NA,NA,NA,NA,3,NA,NA,NA,"",NA,258743.203125,2634372.5,5.55000019073486,795.39501953125,5.55000019073486,0,0,0,1,8,14,0,0,0,0,0,0,0,1,2,2,"noswitch",0,0,0,"0to50","none",0,1,1,NA,"0to50","safe",0
"5996",8115,9,0,3,1,1,1,23,1,12,0,0,"no",NA,NA,NA,NA,2,NA,NA,NA,"",NA,258813.0625,2634333.5,8.25800037384033,779.650024414062,8.25800037384033,0,0,0,2,3,8,11,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","over10",0,1,1,NA,"0to50","safe",0
"5997",8116,9,2,3,1,1,1,23,2,NA,0,0,"dugnew",NA,2,NA,NA,NA,NA,NA,NA,"",NA,258819.625,2634329,1.15900003910065,779.133972167969,1.15900003910065,0,0,0,2,3,7,10,NA,NA,1,0,0,0,1,1,1,"switch",0,0,0,"0to50","6to10",1,1,1,1,"0to50","safe",0
"5998",8117,467,0,0,1,1,0,0,0,1,2,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,261626.953125,2633365.25,55.6940002441406,132.145004272461,55.6940002441406,0,0,1,0,1,3,8,1,0,0,0,0,1,0,1,1,"switch",0,0,0,"50to100","6to10",NA,NA,NA,NA,"451to550","unsafe",1
"5999",8118,63,0,0,1,1,0,0,0,1,2,1,"pw",1,24,NA,NA,NA,NA,NA,NA,"",NA,261660.59375,2633375.25,75.7740020751953,157.089996337891,75.7740020751953,0,0,0,0,1,3,8,1,0,0,0,0,0,0,1,1,"switch",0,0,0,"50to100","6to10",NA,NA,NA,NA,"51to150","unsafe",0
"6000",8119,26,0,3,1,1,1,23,1,12,0,0,"no",NA,NA,NA,NA,4,NA,NA,NA,"",NA,261623.34375,2633301,8.73799991607666,173.544006347656,8.73799991607666,0,0,0,1,3,4,10,0,0,0,0,0,0,1,1,1,"noswitch",0,0,0,"0to50","6to10",0,1,1,NA,"0to50","safe",0
